Timestamp,Hora,Valor do Microfone
1742574932,16:35:32,79.25
1742574933,16:35:33,75.3
1742574934,16:35:35,78.1
1742574935,16:35:36,80
1742574938,16:35:39,76.05
1742574940,16:35:40,80
1742574941,16:35:41,79.875
1742574942,16:35:42,79.725
1742574943,16:35:43,80
1742574944,16:35:44,79.425
1742574945,16:35:45,78.825
1742574946,16:35:47,73.45
1742574948,16:35:48,80
1742574949,16:35:49,70.575
1742574950,16:35:50,74.025
1742574951,16:35:51,73.975
1742574952,16:35:52,76.325
1742574953,16:35:53,80
1742574954,16:35:54,72.425
1742574955,16:35:55,78.5
1742574956,16:35:56,77.35
1742574957,16:35:57,80
1742574958,16:35:58,76.5
1742574959,16:35:59,80
1742574960,16:36:00,70.9
1742574961,16:36:01,71.675
1742574962,16:36:02,77.875
1742574963,16:36:03,80
1742574964,16:36:04,80
1742574965,16:36:05,80
1742574966,16:36:06,75.7
1742574967,16:36:07,80
1742574968,16:36:08,62.75385
1742574969,16:36:09,64.90769
1742574970,16:36:11,74.825
1742574971,16:36:12,75.925
1742574972,16:36:13,72.475
1742574973,16:36:14,80
1742574974,16:36:15,68.58
1742574975,16:36:16,64.35384
1742574976,16:36:17,67.02
1742574977,16:36:18,75.7
1742574978,16:36:19,76.625
1742574979,16:36:20,80
1742574980,16:36:21,67.4
1742574981,16:36:22,79.525
1742574982,16:36:23,70.825
1742574984,16:36:25,72.225
1742574986,16:36:27,75.3
1742574987,16:36:28,74.8
1742574990,16:36:30,71.125
1742574991,16:36:31,73.575
1742574992,16:36:32,71.275
1742574993,16:36:33,70.575
1742574994,16:36:34,73.125
1742574995,16:36:35,75.7
1742574996,16:36:36,69.16
1742574997,16:36:38,60.1
1742574998,16:36:39,74.625
1742574999,16:36:40,74.85
1742575000,16:36:41,78.025
1742575001,16:36:42,79.375
1742575002,16:36:43,69.26
1742575003,16:36:44,76.175
1742575005,16:36:45,59.7
1742575006,16:36:47,68.46
1742575007,16:36:48,64.16923
1742575008,16:36:49,65.18
1742575009,16:36:50,80
1742575010,16:36:51,74.975
1742575012,16:36:53,72.5
1742575014,16:36:54,80
1742575015,16:36:55,80
1742575016,16:36:56,77.25
1742575017,16:36:57,70.175
1742575018,16:36:59,80
1742575019,16:37:00,72.075
1742575020,16:37:01,75.45
1742575021,16:37:02,80
1742575022,16:37:03,68.5
1742575023,16:37:04,74.275
1742575024,16:37:05,66.14
1742575026,16:37:06,80
1742575027,16:37:07,62.35385
1742575028,16:37:08,66.88
1742575029,16:37:09,74.525
1742575030,16:37:11,70.125
1742575031,16:37:12,75.3
1742575032,16:37:13,74.9
1742575033,16:37:14,80
1742575034,16:37:15,74.025
1742575035,16:37:16,79.325
1742575036,16:37:17,74.65
1742575038,16:37:18,80
1742575039,16:37:19,77.85
1742575040,16:37:20,78.175
1742575041,16:37:21,74.475
1742575042,16:37:22,69.44
1742575043,16:37:23,80
1742575044,16:37:24,80
1742575045,16:37:25,72.9
1742575046,16:37:26,80
1742575047,16:37:27,73.575
1742575048,16:37:28,80
1742575049,16:37:29,73.65
1742575050,16:37:30,76.45
1742575051,16:37:31,70.225
1742575053,16:37:33,68.78
1742575054,16:37:34,80
1742575055,16:37:35,80
1742575056,16:37:36,79.225
1742575057,16:37:37,77.225
1742575058,16:37:38,80
1742575059,16:37:39,73.65
1742575060,16:37:40,73.3
1742575061,16:37:41,80
1742575062,16:37:42,66.52
1742575063,16:37:43,76.125
1742575064,16:37:45,74.975
1742575065,16:37:46,78.9
1742575066,16:37:47,60.9
1742575067,16:37:48,75.275
1742575069,16:37:49,80
1742575070,16:37:50,73.025
1742575071,16:37:51,78.9
1742575072,16:37:52,78.25
1742575073,16:37:53,68.8
1742575074,16:37:54,77.825
1742575075,16:37:55,78.9
1742575076,16:37:56,76.125
1742575077,16:37:57,78.275
1742575078,16:37:58,80
1742575079,16:37:59,65.14
1742575080,16:38:00,77.625
1742575081,16:38:01,71.65
1742575082,16:38:02,65.46
1742575083,16:38:03,74.35
1742575084,16:38:04,77.05
1742575085,16:38:05,80
1742575086,16:38:06,74.2
1742575087,16:38:07,69.4
1742575088,16:38:08,76.05
1742575089,16:38:09,67.64
1742575090,16:38:10,76.575
1742575091,16:38:11,76.5
1742575092,16:38:12,77.825
1742575093,16:38:13,75.375
1742575094,16:38:15,80
1742575095,16:38:16,70.375
1742575096,16:38:17,80
1742575097,16:38:18,74.35
1742575098,16:38:19,80
1742575099,16:38:20,80
1742575100,16:38:21,80
1742575101,16:38:22,70.925
1742575102,16:38:23,64.6
1742575103,16:38:24,75.45
1742575104,16:38:25,72.55
1742575105,16:38:26,69
1742575106,16:38:27,69.44
1742575107,16:38:28,77.65
1742575108,16:38:29,68.14
1742575110,16:38:30,80
1742575111,16:38:31,71.325
1742575112,16:38:32,68.2
1742575113,16:38:33,78.3
1742575114,16:38:34,71.075
1742575115,16:38:35,66.88
1742575116,16:38:36,74.1
1742575117,16:38:37,69.44
1742575118,16:38:38,77.7
1742575119,16:38:39,68.36
1742575120,16:38:40,70.425
1742575121,16:38:41,80
1742575122,16:38:42,79.675
1742575123,16:38:43,80
1742575124,16:38:44,69.52
1742575125,16:38:45,75.05
1742575126,16:38:46,80
1742575127,16:38:47,69.14
1742575128,16:38:48,76.375
1742575129,16:38:49,80
1742575130,16:38:51,66.54
1742575131,16:38:52,80
1742575132,16:38:53,80
1742575133,16:38:54,76.05
1742575134,16:38:55,76.5
1742575135,16:38:56,80
1742575136,16:38:57,68.62
1742575137,16:38:58,68.68
1742575139,16:38:59,73.475
1742575140,16:39:00,80
1742575141,16:39:02,70.125
1742575142,16:39:03,74.225
1742575143,16:39:04,73.875
1742575144,16:39:05,79.8
1742575145,16:39:06,72.925
1742575147,16:39:07,66.84
1742575148,16:39:08,65.6
1742575149,16:39:09,80
1742575150,16:39:10,78.625
1742575151,16:39:11,77.275
1742575152,16:39:12,80
1742575153,16:39:13,74.05
1742575154,16:39:14,68.74
1742575155,16:39:15,80
1742575156,16:39:16,69.58
1742575157,16:39:17,63.64615
1742575158,16:39:18,66.52
1742575159,16:39:19,65.06
1742575160,16:39:20,76.05
1742575161,16:39:21,75.25
1742575162,16:39:22,80
1742575165,16:39:25,79.6
1742575166,16:39:26,79.25
1742575167,16:39:27,80
1742575168,16:39:28,68.86
1742575169,16:39:29,78.1
1742575170,16:39:30,67.88
1742575171,16:39:31,75.85
1742575172,16:39:32,65.8
1742575173,16:39:33,65.64
1742575174,16:39:34,61.76923
1742575175,16:39:35,63.46154
1742575176,16:39:36,70.95
1742575177,16:39:37,74.1
1742575178,16:39:38,65.22
1742575179,16:39:39,69.9
1742575180,16:39:40,67.98
1742575181,16:39:42,74.6
1742575182,16:39:43,77.475
1742575183,16:39:44,76.9
1742575184,16:39:45,77.675
1742575185,16:39:46,67.08
1742575186,16:39:47,70.65
1742575187,16:39:48,66.12
1742575188,16:39:49,63.43077
1742575189,16:39:50,62.96923
1742575190,16:39:51,64.23077
1742575191,16:39:52,66.92
1742575192,16:39:53,70.925
1742575194,16:39:54,61.27692
1742575195,16:39:55,62.63077
1742575196,16:39:56,61
1742575197,16:39:57,69.18
1742575198,16:39:58,77.675
1742575199,16:39:59,70.225
1742575200,16:40:00,66.92
1742575201,16:40:01,80
1742575202,16:40:02,74.975
1742575203,16:40:03,72.1
1742575204,16:40:04,79.375
1742575205,16:40:05,58.1
1742575206,16:40:06,64.66154
1742575207,16:40:07,70.9
1742575208,16:40:08,67.64
1742575209,16:40:10,67.18
1742575210,16:40:11,66.22
1742575211,16:40:12,58.4
1742575212,16:40:13,61.27692
1742575213,16:40:14,74.025
1742575214,16:40:15,69.52
1742575215,16:40:16,75.375
1742575216,16:40:17,71.25
1742575217,16:40:18,65.18
1742575218,16:40:19,58.4
1742575220,16:40:20,68.82
1742575221,16:40:21,65.02
1742575222,16:40:22,59.6
1742575223,16:40:23,65.74
1742575224,16:40:24,74.95
1742575225,16:40:25,66.56
1742575226,16:40:26,72.175
1742575227,16:40:27,65.56
1742575228,16:40:28,66.38
1742575229,16:40:29,64.93846
1742575230,16:40:30,75.35
1742575231,16:40:31,66.82
1742575232,16:40:32,69.12
1742575234,16:40:34,65.86
1742575235,16:40:35,80
1742575236,16:40:36,75.55
1742575237,16:40:37,75.025
1742575238,16:40:39,76.9
1742575239,16:40:40,68.7
1742575240,16:40:41,71.7
1742575241,16:40:42,67.98
1742575242,16:40:43,77.2
1742575243,16:40:44,77.3
1742575244,16:40:45,77.525
1742575245,16:40:46,75.525
1742575246,16:40:47,71.925
1742575248,16:40:48,66.62
1742575249,16:40:49,68.5
1742575250,16:40:50,78.8
1742575251,16:40:51,77.175
1742575252,16:40:52,69.58
1742575253,16:40:53,78.65
1742575254,16:40:54,66.14
1742575255,16:40:55,73.85
1742575256,16:40:56,71.625
1742575257,16:40:57,72.775
1742575258,16:40:58,71
1742575259,16:40:59,61.43077
1742575260,16:41:00,76.9
1742575261,16:41:01,79.775
1742575262,16:41:02,74.9
1742575263,16:41:04,80
1742575264,16:41:05,73.3
1742575265,16:41:06,66.88
1742575266,16:41:07,64.44615
1742575267,16:41:08,72.7
1742575268,16:41:09,69.7
1742575269,16:41:10,68.48
1742575270,16:41:11,61.83077
1742575271,16:41:12,67.02
1742575272,16:41:13,73.225
1742575273,16:41:14,70.475
1742575274,16:41:15,67.4
1742575276,16:41:16,62.63077
1742575277,16:41:17,57.05
1742575278,16:41:18,64.6
1742575279,16:41:19,73.875
1742575280,16:41:20,66.26
1742575281,16:41:21,75.225
1742575282,16:41:22,79.525
1742575283,16:41:23,65.28
1742575284,16:41:24,67.86
1742575285,16:41:26,74.1
1742575286,16:41:27,62.66154
1742575287,16:41:28,62.90769
1742575288,16:41:29,69.8
1742575289,16:41:30,69.9
1742575290,16:41:31,65.6
1742575291,16:41:32,80
1742575292,16:41:33,72.65
1742575294,16:41:35,71.05
1742575295,16:41:36,80
1742575296,16:41:37,75.3
1742575297,16:41:38,65.74
1742575298,16:41:39,78.225
1742575300,16:41:40,61.95385
1742575301,16:41:41,74.975
1742575302,16:41:42,71.15
1742575303,16:41:44,65.96
1742575304,16:41:45,69.24
1742575305,16:41:46,70.9
1742575306,16:41:47,70.9
1742575307,16:41:48,72.275
1742575308,16:41:49,71.525
1742575309,16:41:50,62.47692
1742575311,16:41:51,69.98
1742575312,16:41:52,71.425
1742575313,16:41:53,68.14
1742575314,16:41:54,71.525
1742575315,16:41:55,63.8
1742575316,16:41:56,80
1742575317,16:41:57,73.3
1742575318,16:41:58,61
1742575319,16:42:00,76.475
1742575320,16:42:01,67.1
1742575321,16:42:02,67.74
1742575325,16:42:05,73.3
1742575326,16:42:06,77.3
1742575327,16:42:07,65.16
1742575328,16:42:08,78.35
1742575329,16:42:09,68.46
1742575330,16:42:10,74.175
1742575331,16:42:11,67.1
1742575332,16:42:12,74.625
1742575333,16:42:13,57.5
1742575334,16:42:14,73.3
1742575335,16:42:15,66.88
1742575336,16:42:16,66.54
1742575337,16:42:17,64.53846
1742575338,16:42:18,63.43077
1742575339,16:42:20,69.5
1742575340,16:42:21,61
1742575341,16:42:22,63.18462
1742575342,16:42:23,77.925
1742575344,16:42:25,70.375
1742575345,16:42:26,72.5
1742575346,16:42:27,67.86
1742575347,16:42:28,73.15
1742575349,16:42:29,73.85
1742575350,16:42:30,61.30769
1742575351,16:42:31,62.50769
1742575352,16:42:32,61.83077
1742575353,16:42:33,64.81538
1742575355,16:42:35,68.44
1742575356,16:42:36,62.87692
1742575357,16:42:37,65.32
1742575358,16:42:39,76.275
1742575359,16:42:40,80
1742575360,16:42:41,64.53846
1742575361,16:42:42,71.075
1742575362,16:42:43,74.45
1742575363,16:42:44,68.48
1742575364,16:42:45,71.175
1742575365,16:42:46,66.78
1742575367,16:42:47,71.8
1742575368,16:42:48,79.25
1742575369,16:42:49,80
1742575370,16:42:50,70.1
1742575371,16:42:51,65.6
1742575372,16:42:52,71.7
1742575373,16:42:53,65.16
1742575374,16:42:54,72.475
1742575376,16:42:56,70.9
1742575377,16:42:57,64.93846
1742575378,16:42:58,66.58
1742575379,16:42:59,66.34
1742575380,16:43:00,68
1742575381,16:43:01,80
1742575382,16:43:02,70.375
1742575383,16:43:03,78.625
1742575384,16:43:05,76.35
1742575385,16:43:06,74.2
1742575386,16:43:07,74.125
1742575388,16:43:08,78.175
1742575389,16:43:09,63.43077
1742575390,16:43:10,80
1742575391,16:43:11,61.95385
1742575392,16:43:12,69.26
1742575393,16:43:13,74.775
1742575394,16:43:15,68.04
1742575395,16:43:16,69.88
1742575396,16:43:17,69.56
1742575397,16:43:18,63
1742575398,16:43:19,69.78
1742575399,16:43:20,69.48
1742575400,16:43:21,67.84
1742575401,16:43:22,70.45
1742575402,16:43:23,78.875
1742575403,16:43:24,69.88
1742575404,16:43:25,65.98
1742575405,16:43:26,69.96
1742575407,16:43:28,66.88
1742575409,16:43:29,64.63077
1742575410,16:43:30,69.98
1742575411,16:43:31,80
1742575412,16:43:32,70.45
1742575413,16:43:33,80
1742575414,16:43:34,65.64
1742575416,16:43:36,68.46
1742575417,16:43:37,70.475
1742575418,16:43:38,74.125
1742575419,16:43:39,71.475
1742575420,16:43:40,69.12
1742575421,16:43:41,65.26
1742575422,16:43:42,75.725
1742575423,16:43:43,61.21539
1742575424,16:43:44,76.25
1742575425,16:43:45,73.375
1742575426,16:43:46,67
1742575427,16:43:47,75.6
1742575428,16:43:48,78.525
1742575429,16:43:49,74.9
1742575430,16:43:50,74.75
1742575431,16:43:52,66.04
1742575432,16:43:53,71.2
1742575433,16:43:54,68.22
1742575434,16:43:55,62.78461
1742575435,16:43:56,80
1742575436,16:43:57,68.44
1742575437,16:43:58,69.12
1742575438,16:43:59,75.125
1742575440,16:44:00,66.26
1742575441,16:44:01,65.9
1742575442,16:44:02,65.28
1742575443,16:44:03,80
1742575444,16:44:04,68.62
1742575445,16:44:05,80
1742575446,16:44:06,75.25
1742575447,16:44:07,64.13846
1742575448,16:44:08,73.125
1742575450,16:44:10,76.6
1742575451,16:44:11,73.35
1742575452,16:44:12,74.9
1742575453,16:44:13,75.3
1742575454,16:44:14,80
1742575455,16:44:15,72.125
1742575456,16:44:16,78.05
1742575457,16:44:17,68.02
1742575458,16:44:18,77.425
1742575459,16:44:19,61.27692
1742575460,16:44:20,72.45
1742575461,16:44:21,73.15
1742575462,16:44:22,58.1
1742575463,16:44:23,77.675
1742575464,16:44:24,66.24
1742575465,16:44:25,62.69231
1742575466,16:44:26,73.3
1742575467,16:44:27,76
1742575468,16:44:28,70.425
1742575469,16:44:29,78.725
1742575470,16:44:30,80
1742575471,16:44:31,65.6
1742575472,16:44:32,79.975
1742575473,16:44:33,76.3
1742575474,16:44:34,71.35
1742575475,16:44:36,74.9
1742575477,16:44:37,69.46
1742575478,16:44:39,68.4
1742575479,16:44:40,73.925
1742575480,16:44:41,68.36
1742575481,16:44:42,77.525
1742575482,16:44:43,61.06154
1742575483,16:44:44,57.95
1742575484,16:44:45,67.02
1742575485,16:44:46,62.87692
1742575486,16:44:47,62.29231
1742575487,16:44:48,61.33846
1742575489,16:44:49,69.44
1742575490,16:44:50,64.93846
1742575491,16:44:51,61.76923
1742575492,16:44:52,70.5
1742575493,16:44:53,69.88
1742575494,16:44:54,57.8
1742575495,16:44:55,62.13846
1742575496,16:44:56,71.7
1742575497,16:44:57,66.36
1742575498,16:44:58,58.1
1742575499,16:44:59,62.63077
1742575500,16:45:00,68.26
1742575501,16:45:01,75.475
1742575502,16:45:02,65.9
1742575503,16:45:04,61.15385
1742575504,16:45:05,63.67692
1742575505,16:45:06,67.02
1742575506,16:45:07,79.725
1742575507,16:45:08,80
1742575508,16:45:09,74.75
1742575509,16:45:10,60.3
1742575510,16:45:11,68.28
1742575511,16:45:12,64.93846
1742575512,16:45:13,63.06154
1742575513,16:45:14,64.50769
1742575514,16:45:15,80
1742575515,16:45:16,70.875
1742575517,16:45:17,64.13846
1742575518,16:45:18,74.675
1742575519,16:45:19,80
1742575520,16:45:20,70.9
1742575521,16:45:21,65.82
1742575522,16:45:22,63.30769
1742575523,16:45:23,57.35
1742575525,16:45:25,71.3
1742575526,16:45:26,62.04615
1742575527,16:45:27,61.15385
1742575528,16:45:29,63.24615
1742575529,16:45:30,61.8
1742575530,16:45:31,68.8
1742575531,16:45:32,57.5
1742575532,16:45:33,61.98462
1742575533,16:45:34,64.2923
1742575534,16:45:35,65.38
1742575535,16:45:36,59.7
1742575536,16:45:37,72.075
1742575538,16:45:38,68.62
1742575539,16:45:39,65.56
1742575540,16:45:40,73.525
1742575541,16:45:41,63.46154
1742575542,16:45:42,65.54
1742575543,16:45:43,66.6
1742575544,16:45:44,66.84
1742575545,16:45:45,68.14
1742575546,16:45:46,65.8
1742575547,16:45:47,61.89231
1742575548,16:45:48,70.125
1742575549,16:45:49,65.98
1742575550,16:45:50,63.8
1742575551,16:45:51,64.01538
1742575552,16:45:52,65.2
1742575553,16:45:53,66.9
1742575554,16:45:54,66.7
1742575555,16:45:55,76.325
1742575556,16:45:56,66.26
1742575557,16:45:58,66.06
1742575558,16:45:59,75.675
1742575560,16:46:00,75.525
1742575561,16:46:01,60.8
1742575562,16:46:02,68.48
1742575563,16:46:03,64.81538
1742575564,16:46:04,67.24
1742575565,16:46:05,60.4
1742575566,16:46:06,80
1742575567,16:46:07,78.45
1742575568,16:46:08,70.425
1742575569,16:46:09,80
1742575570,16:46:10,60.9
1742575571,16:46:12,73.975
1742575572,16:46:13,64.53846
1742575573,16:46:14,68.14
1742575574,16:46:15,60.9
1742575575,16:46:16,76.55
1742575576,16:46:17,73.925
1742575577,16:46:18,70.65
1742575578,16:46:19,64.2
1742575579,16:46:20,63.27692
1742575581,16:46:21,70.1
1742575582,16:46:22,66.7
1742575583,16:46:23,80
1742575584,16:46:24,75.95
1742575585,16:46:25,72.65
1742575586,16:46:26,69.48
1742575587,16:46:27,66.52
1742575588,16:46:28,72.975
1742575589,16:46:29,67.52
1742575590,16:46:30,64.01538
1742575591,16:46:31,78.825
1742575592,16:46:32,63.95385
1742575593,16:46:34,67.08
1742575594,16:46:35,61.46154
1742575595,16:46:36,60.7
1742575596,16:46:37,66.62
1742575598,16:46:38,62.07692
1742575599,16:46:39,78.675
1742575600,16:46:40,77.725
1742575601,16:46:41,74.15
1742575602,16:46:42,71.95
1742575603,16:46:43,70.575
1742575604,16:46:44,79.225
1742575605,16:46:46,68.92
1742575606,16:46:47,80
1742575607,16:46:48,68.72
1742575608,16:46:49,67.96
1742575609,16:46:50,77.45
1742575610,16:46:51,73.625
1742575611,16:46:52,80
1742575612,16:46:53,71.575
1742575613,16:46:54,69.44
1742575614,16:46:55,63
1742575615,16:46:56,62.96923
1742575616,16:46:57,66.98
1742575617,16:46:58,62.81538
1742575618,16:46:59,59.1
1742575619,16:47:00,71.175
1742575621,16:47:01,67.1
1742575622,16:47:02,61.43077
1742575623,16:47:03,74.925
1742575624,16:47:04,79.825
1742575625,16:47:05,65.16
1742575626,16:47:06,78.75
1742575627,16:47:07,80
1742575628,16:47:08,78.175
1742575629,16:47:09,72.675
1742575630,16:47:10,80
1742575631,16:47:11,75.15
1742575632,16:47:12,73.35
1742575633,16:47:13,65.74
1742575634,16:47:14,64.63077
1742575635,16:47:16,66.24
1742575636,16:47:17,71.05
1742575637,16:47:18,79.025
1742575638,16:47:19,78.475
1742575639,16:47:20,80
1742575640,16:47:21,72.575
1742575641,16:47:22,75.675
1742575642,16:47:23,69.24
1742575643,16:47:24,67.54
1742575644,16:47:25,80
1742575645,16:47:26,72.825
1742575646,16:47:27,74.85
1742575648,16:47:28,63.83077
1742575649,16:47:29,78.425
1742575650,16:47:30,76.95
1742575651,16:47:31,66.98
1742575652,16:47:32,68.2
1742575653,16:47:33,68.98
1742575654,16:47:34,61
1742575655,16:47:35,60.3
1742575656,16:47:36,80
1742575657,16:47:38,70.9
1742575659,16:47:39,76.95
1742575660,16:47:40,65.46
1742575661,16:47:41,78.85
1742575662,16:47:42,72.075
1742575663,16:47:43,66.38
1742575664,16:47:44,77.45
1742575665,16:47:45,79.3
1742575666,16:47:47,76.775
1742575667,16:47:48,77.75
1742575668,16:47:49,76.025
1742575669,16:47:50,79.95
1742575670,16:47:51,65.06
1742575671,16:47:52,66.88
1742575672,16:47:53,63.43077
1742575673,16:47:54,77.325
1742575674,16:47:55,76
1742575675,16:47:56,67.66
1742575677,16:47:57,67.44
1742575678,16:47:58,61.89231
1742575679,16:47:59,73.65
1742575680,16:48:00,67.52
1742575681,16:48:01,67.88
1742575682,16:48:02,68.18
1742575683,16:48:03,66.9
1742575684,16:48:04,61.21539
1742575685,16:48:05,76.75
1742575686,16:48:06,55
1742575687,16:48:07,57.2
1742575688,16:48:08,75.525
1742575689,16:48:09,62.10769
1742575690,16:48:10,76.425
1742575691,16:48:11,59.1
1742575692,16:48:13,61.18462
1742575693,16:48:14,61.70769
1742575694,16:48:15,62.07692
1742575695,16:48:16,60.5
1742575696,16:48:17,77.375
1742575697,16:48:18,80
1742575698,16:48:19,66.16
1742575699,16:48:20,67.62
1742575700,16:48:21,67.8
1742575702,16:48:22,77.375
1742575703,16:48:23,68.18
1742575704,16:48:25,75.475
1742575706,16:48:26,61.24615
1742575707,16:48:27,76.55
1742575708,16:48:28,80
1742575709,16:48:29,75.725
1742575710,16:48:30,79.05
1742575711,16:48:31,74.325
1742575712,16:48:32,71.3
1742575713,16:48:33,80
1742575714,16:48:34,61.95385
1742575715,16:48:35,72.625
1742575716,16:48:36,72.1
1742575717,16:48:38,72.85
1742575718,16:48:39,74.075
1742575719,16:48:39,73.575
1742575720,16:48:40,61.06154
1742575721,16:48:41,61.36923
1742575722,16:48:42,66.52
1742575723,16:48:43,67.94
1742575724,16:48:44,69.04
1742575725,16:48:46,75.575
1742575726,16:48:46,57.2
1742575727,16:48:48,65.56
1742575728,16:48:49,66.1
1742575729,16:48:50,66.44
1742575731,16:48:51,70.275
1742575732,16:48:52,61.76923
1742575733,16:48:53,61.98462
1742575734,16:48:54,75.4
1742575735,16:48:55,68.9
1742575736,16:48:56,78
1742575737,16:48:57,68.7
1742575738,16:48:58,73.3
1742575739,16:48:59,67.5
1742575740,16:49:00,64.35384
1742575741,16:49:01,67.48
1742575742,16:49:02,65.74
1742575743,16:49:03,77.725
1742575744,16:49:04,70.325
1742575745,16:49:05,68.6
1742575746,16:49:06,64.90769
1742575747,16:49:07,72.5
1742575748,16:49:08,75.35
1742575749,16:49:09,59.7
1742575750,16:49:10,80
1742575751,16:49:11,65.58
1742575752,16:49:12,77.325
1742575753,16:49:14,73.6
1742575754,16:49:15,80
1742575755,16:49:16,78.5
1742575756,16:49:17,70.575
1742575757,16:49:18,65.86
1742575758,16:49:19,75.7
1742575759,16:49:20,58.85
1742575760,16:49:21,74.45
1742575762,16:49:22,61.92308
1742575763,16:49:23,64.13846
1742575764,16:49:24,64.75385
1742575765,16:49:25,72.675
1742575766,16:49:26,67.14
1742575767,16:49:27,75.3
1742575768,16:49:28,73.475
1742575769,16:49:29,74.9
1742575770,16:49:30,57.95
1742575771,16:49:31,80
1742575772,16:49:32,78.125
1742575773,16:49:33,64.47692
1742575774,16:49:34,62.63077
1742575775,16:49:35,70.475
1742575776,16:49:36,80
1742575777,16:49:37,71.275
1742575778,16:49:39,65.08
1742575780,16:49:40,65.22
1742575781,16:49:41,76.1
1742575782,16:49:42,78.175
1742575783,16:49:43,68.9
1742575784,16:49:44,76.9
1742575785,16:49:45,74.85
1742575786,16:49:46,62.07692
1742575787,16:49:47,68.3
1742575788,16:49:48,80
1742575789,16:49:49,76.875
1742575790,16:49:50,78.525
1742575791,16:49:51,79.5
1742575792,16:49:52,77.425
1742575793,16:49:53,74.575
1742575794,16:49:54,67.36
1742575795,16:49:55,59.1
1742575796,16:49:56,70.825
1742575797,16:49:58,80
1742575798,16:49:59,66.66
1742575799,16:50:00,73.575
1742575800,16:50:01,72.625
1742575802,16:50:02,66.02
1742575803,16:50:03,68.94
1742575804,16:50:04,71.9
1742575805,16:50:05,68.22
1742575806,16:50:06,74.275
1742575807,16:50:08,71.125
1742575808,16:50:09,78.6
1742575810,16:50:10,68.5
1742575811,16:50:11,62.41539
1742575812,16:50:12,80
1742575813,16:50:13,76.075
1742575814,16:50:14,76.675
1742575815,16:50:15,80
1742575816,16:50:16,78.675
1742575817,16:50:17,71.825
1742575818,16:50:18,70.9
1742575819,16:50:19,74.8
1742575820,16:50:20,61.33846
1742575821,16:50:21,65.32
1742575822,16:50:22,61.03077
1742575823,16:50:24,65.06
1742575824,16:50:25,80
1742575825,16:50:26,70.1
1742575826,16:50:27,75.4
1742575827,16:50:28,67.76
1742575828,16:50:29,79.45
1742575829,16:50:29,78.15
1742575830,16:50:30,74.375
1742575831,16:50:32,72.2
1742575832,16:50:33,66.18
1742575833,16:50:34,73.45
1742575834,16:50:35,62.75385
1742575835,16:50:36,79.05
1742575836,16:50:37,61.95385
1742575838,16:50:38,75.55
1742575839,16:50:39,71.175
1742575840,16:50:40,64.93846
1742575841,16:50:41,77.525
1742575842,16:50:42,62.04615
1742575843,16:50:43,80
1742575844,16:50:44,80
1742575845,16:50:45,62.63077
1742575846,16:50:46,78.425
1742575847,16:50:48,69.8
1742575848,16:50:49,70.775
1742575849,16:50:50,62.2
1742575850,16:50:51,78.575
1742575851,16:50:52,80
1742575852,16:50:53,71.725
1742575853,16:50:54,69.22
1742575854,16:50:55,65.58
1742575855,16:50:56,60.9
1742575857,16:50:57,80
1742575858,16:50:58,60.7
1742575859,16:50:59,62.90769
1742575860,16:51:00,80
1742575861,16:51:01,78.075
1742575862,16:51:02,80
1742575863,16:51:03,62.07692
1742575864,16:51:04,61.43077
1742575865,16:51:05,68.98
1742575866,16:51:06,65.58
1742575867,16:51:07,66.56
1742575868,16:51:08,66.52
1742575869,16:51:09,69.5
1742575870,16:51:10,69.34
1742575871,16:51:11,74.825
1742575872,16:51:13,62.63077
1742575873,16:51:14,73.45
1742575874,16:51:15,61
1742575875,16:51:16,73.925
1742575876,16:51:17,80
1742575877,16:51:18,63.76923
1742575878,16:51:19,72.85
1742575879,16:51:20,68.52
1742575880,16:51:21,65.1
1742575882,16:51:22,63.36923
1742575883,16:51:23,80
1742575885,16:51:25,68.9
1742575886,16:51:26,69.44
1742575887,16:51:27,67.92
1742575888,16:51:28,61.46154
1742575889,16:51:29,80
1742575890,16:51:30,63.03077
1742575891,16:51:32,76.5
1742575892,16:51:33,77.3
1742575893,16:51:34,71.7
1742575894,16:51:35,64.10769
1742575895,16:51:36,60.9
1742575896,16:51:37,68.02
1742575897,16:51:38,62.56923
1742575898,16:51:39,61.89231
1742575900,16:51:40,63.27692
1742575901,16:51:41,62.81538
1742575902,16:51:42,65.7
1742575903,16:51:43,61.03077
1742575904,16:51:44,60
1742575905,16:51:45,62.96923
1742575906,16:51:46,61.86154
1742575907,16:51:47,67.74
1742575908,16:51:49,63.46154
1742575909,16:51:50,61.4
1742575910,16:51:51,61.09231
1742575911,16:51:52,62.81538
1742575912,16:51:53,68.8
1742575913,16:51:54,63.15385
1742575914,16:51:55,58.1
1742575915,16:51:56,80
1742575917,16:51:57,75.05
1742575918,16:51:58,71.225
1742575919,16:51:59,77.925
1742575920,16:52:00,80
1742575921,16:52:01,69.42
1742575922,16:52:02,72.875
1742575923,16:52:03,61.95385
1742575924,16:52:04,79.9
1742575925,16:52:05,70.925
1742575926,16:52:06,66.26
1742575927,16:52:07,62.96923
1742575928,16:52:08,76.325
1742575929,16:52:09,62.53846
1742575930,16:52:10,79.275
1742575931,16:52:11,66.14
1742575932,16:52:12,72.05
1742575933,16:52:13,75.425
1742575934,16:52:15,69.22
1742575935,16:52:16,62.32308
1742575936,16:52:17,80
1742575937,16:52:18,70.9
